id,title,posted_year,times_recommended
356670,Spooky's Jump Scare Mansion,2015.0,12
35700,Trine Enchanted Edition,2011.0,1
35700,Trine Enchanted Edition,2012.0,2
35700,Trine Enchanted Edition,2013.0,1
35700,Trine Enchanted Edition,2014.0,1
35700,Trine Enchanted Edition,2015.0,2
357070,UBERMOSH,2015.0,2
35720,Trine 2: Complete Story,2012.0,0
35720,Trine 2: Complete Story,2013.0,8
35720,Trine 2: Complete Story,2014.0,12
35720,Trine 2: Complete Story,2015.0,5
357330,Space Beast Terror Fright,2015.0,1
357360,Endless Legend™ - Guardians,2015.0,1
357380,Angry Video Game Nerd: The Movie,2015.0,1
357480,Frozen Free Fall: Snowball Fight,2015.0,2
357600,Unium,2015.0,0
357650,Project Explore,2015.0,1
357900,Make it indie!,2015.0,0
358090,D4: Dark Dreams Don’t Die -Season One-,2015.0,1
358150,PAYDAY 2: The Butcher's BBQ Pack,2015.0,6
358250,Cosmo's Cosmic Adventure,2015.0,1
358260,Crystal Caves,2015.0,1
358290,Hocus Pocus,2015.0,1
358340,Word Rescue,2015.0,1
358960,Canabalt,2015.0,1
3590,Plants vs. Zombies GOTY Edition,2014.0,1
3590,Plants vs. Zombies GOTY Edition,2015.0,4
359040,The Music Machine,2015.0,1
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015.0,14
359310,Evoland 2,2015.0,0
359390,Amnesia™: Memories,2015.0,1
359550,Tom Clancy's Rainbow Six® Siege,2015.0,7
359800,Copa Petrobras de Marcas,2015.0,4
360,Half-Life Deathmatch: Source,2013.0,1
360,Half-Life Deathmatch: Source,2014.0,0
36000,Foreign Legion: Buckets of Blood,2011.0,1
360170,How to Survive 2,2015.0,0
360550,Cursed Sight,2015.0,0
360640,12 Labours of Hercules II: The Cretan Bull,2015.0,1
360730,Cards and Castles,2015.0,1
360740,Downwell,2015.0,3
360870,Ultimate Tic-Tac-Toe,2015.0,2
360940,The Mean Greens - Plastic Warfare,2015.0,2
360960,POSTAL 2: Paradise Lost,2015.0,2
361314,Depth - Corsair Knife Skin,2015.0,1
361330,Shrooms,2015.0,0
36150,Westward Collection,2012.0,1
361550,Cradle,2015.0,1
361630,404Sight,2015.0,4
361700,Mortal Kombat: Legacy,2015.0,1
361800,Tree of Life,2015.0,1
3620,Zuma's Revenge!,2014.0,1
362280,Mortal Kombat: Legacy II,2015.0,1
362410,Adam's Venture Chronicles,2015.0,0
362620,Software Inc.,2015.0,1
362810,Fighties,2015.0,0
362870,RPG Maker 2003,2015.0,2
362890,Black Mesa,2015.0,14
363270,O3DX,2015.0,1
363360,Interstellar Rift,2015.0,1
363440,Mega Man Legacy Collection / ロックマン クラシックス コレクション,2015.0,0
363480,Grave Prosperity: Redux- part 1,2015.0,1
363490,Escape Machines,2015.0,0
363890,RPG Maker MV,2015.0,2
363970,Clicker Heroes,2015.0,57
364050,Face It - A game to fight inner demons,2015.0,2
364323,FSX: Steam Edition - Diamond DA40 Add-On,2015.0,1
364450,Freshman Year,2015.0,1
364510,Transcendence,2015.0,1
364690,SUPER DISTRO,2015.0,0
365070,One Manga Day,2015.0,1
365450,Hacknet,2015.0,5
365660,OlliOlli2: Welcome to Olliwood,2015.0,1
365670,Blender,2015.0,4
365900,Pixel Dungeon,2015.0,0
366220,Wurm Unlimited,2015.0,1
366660,PAYDAY 2: The Alesso Heist,2015.0,4
366890,Zombie Zoeds,2015.0,0
367120,Seduce Me the Otome,2015.0,4
367240,Avenging Angel,2015.0,0
367450,Poly Bridge,2015.0,2
367570,oO,2015.0,2
367580,Hook,2015.0,4
367670,Controller Companion,2015.0,1
367710,Afterlife Empire,2015.0,0
367780,Aero's Quest,2015.0,2
368160,WORLD END ECONOMiCA episode.02,2015.0,0
368230,Kingdom: Classic,2015.0,2
368340,CrossCode,2015.0,1
368360,60 Seconds!,2015.0,2
368500,Assassin's Creed® Syndicate,2015.0,2
368720,Sirius Online,2015.0,1
368730,No Time To Explain Remastered,2015.0,1
368870,PAYDAY 2: The OVERKILL B-Sides Soundtrack,2015.0,1
368990,Despair,2015.0,2
369000,Pongo,2015.0,1
369060,Amygdala,2015.0,1
369400,Let the Cat in,2015.0,2
369580,NotGTAV,2015.0,14
3700,Sniper Elite,2012.0,1
3700,Sniper Elite,2015.0,0
370020,Templar Battleforce,2015.0,1
370150,LOOP: A Tranquil Puzzle Game,2015.0,1
370190,Ruzh Delta Z,2015.0,1
370240,NBA 2K16,2015.0,0
370360,TIS-100,2015.0,1
370480,Pixel Galaxy,2015.0,1
3710,Judge Dredd: Dredd vs. Death,2015.0,1
371180,Super 3-D Noah's Ark,2015.0,1
371420,Teddy Floppy Ear - The Race,2015.0,0
371500,Grey Cubes,2015.0,1
3720,Evil Genius,2013.0,2
3720,Evil Genius,2014.0,1
372210,Spooky Cats,2015.0,1
372800,RPG MO,2015.0,2
3730,Aliens versus Predator Classic 2000,2013.0,1
3730,Aliens versus Predator Classic 2000,2014.0,3
3730,Aliens versus Predator Classic 2000,2015.0,1
373180,Kung Fury: Street Rage,2015.0,6
373390,Contradiction - Spot The Liar!,2015.0,2
373420,Divinity: Original Sin - Enhanced Edition,2015.0,2
373460,Fury Of The Gods,2015.0,0
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2014.0,1
374090,Winter Sports Trilogy Super Pack,2015.0,1
374300,PAYDAY 2: The Golden Grin Casino Heist,2015.0,1
374301,PAYDAY 2: Sokol Character Pack,2015.0,3
374450,Cheats 4 Hire,2015.0,0
374570,Kung Fury,2015.0,51
375030,Korwin The Game,2015.0,1
375040,Death Tractor,2015.0,1
375220,Bitweb,2015.0,1
375510,New kind of adventure,2015.0,4
375600,Air Brawl,2015.0,3
375820,Human Resource Machine,2015.0,4
375910,Anno 2205™,2015.0,1
375950,Viridi,2015.0,10
37600,Windosill,2014.0,1
376140,SAGA,2015.0,0
376210,The Isle,2015.0,1
376560,Big Fish Legend,2015.0,1
376660,Hero Siege - Amazon (Class),2015.0,1
376870,Minecraft: Story Mode - A Telltale Games Series,2015.0,13
376920,Tiki Man,2015.0,1
37700,Darkest of Days,2014.0,0
377160,Fallout 4,2015.0,117
377560,Tom Clancy's Rainbow Six® Siege - Ultra HD Texture Pack,2015.0,1
377860,Mushihimesama,2015.0,1
378370,Nomad,2015.0,1
378580,Untamed: Life Of A Cougar,2015.0,1
378720,Thea: The Awakening,2015.0,1
378850,Galagan's Island: Reprymian Rising,2015.0,0
380,Half-Life 2: Episode One,2011.0,1
380,Half-Life 2: Episode One,2012.0,1
380,Half-Life 2: Episode One,2013.0,3
380,Half-Life 2: Episode One,2014.0,3
380,Half-Life 2: Episode One,2015.0,6
3800,Advent Rising,2014.0,1
380360,Tap Tap Infinity,2015.0,0
380580,SpaceCorn,2015.0,0
380600,Fishing Planet,2015.0,7
380840,Teeworlds,2015.0,2
381020,Sky Rogue,2015.0,1
381120,Shoppe Keep,2015.0,4
381560,Epic Cards Battle(TCG),2015.0,0
381850,My Paper Boat,2015.0,1
381990,Dragon Saga,2015.0,0
38210,Roogoo,2014.0,1
38210,Roogoo,2015.0,0
382490,Relic Hunters Zero,2015.0,6
382780,Steve Chong Finds Out That Suicide is a Bad Idea,2015.0,1
3830,Psychonauts,2011.0,1
3830,Psychonauts,2012.0,1
3830,Psychonauts,2013.0,5
3830,Psychonauts,2014.0,5
383120,Empyrion - Galactic Survival,2015.0,3
383230,Dungeon Souls,2015.0,1
383450,Battle of Empires : 1914-1918 -  British Empire,2015.0,1
383580,Flesh Eaters,2015.0,4
383750,Funk of Titans,2015.0,0
383980,Rivals of Aether,2015.0,4
38400,Fallout: A Post Nuclear Role Playing Game,2012.0,1
38400,Fallout: A Post Nuclear Role Playing Game,2013.0,0
38400,Fallout: A Post Nuclear Role Playing Game,2014.0,2
38400,Fallout: A Post Nuclear Role Playing Game,2015.0,1
384020,PAYDAY 2: Yakuza Character Pack,2015.0,4
384021,PAYDAY 2: Gage Ninja Pack,2015.0,3
38410,Fallout 2: A Post Nuclear Role Playing Game,2013.0,0
38410,Fallout 2: A Post Nuclear Role Playing Game,2014.0,2
38410,Fallout 2: A Post Nuclear Role Playing Game,2015.0,3
384150,TeraBlaster,2015.0,3
38420,Fallout Tactics: Brotherhood of Steel,2013.0,0
38420,Fallout Tactics: Brotherhood of Steel,2015.0,1
384300,CPUCores :: Maximize Your FPS,2015.0,1
384310,Dead In Bermuda,2015.0,1
384360,Fingered,2015.0,1
38440,Sacrifice,2014.0,1
38460,MDK 2,2013.0,1
384980,Battle for Blood - Epic battles within 30 seconds!,2015.0,1
385260,Lamia Must Die,2015.0,1
385270,Jet Racing Extreme,2015.0,0
385330,Stray Cat Crossing,2015.0,1
385530,Астролорды: Облако Оорта,2015.0,1
385630,Cosmic Rocket Defender,2015.0,0
385710,INK,2015.0,1
385770,Time Clickers,2015.0,11
385830,Burgers,2015.0,0
385890,Golden Rush,2015.0,1
385980,Scott in Space,2015.0,1
38600,Faerie Solitaire,2011.0,1
38600,Faerie Solitaire,2013.0,2
38600,Faerie Solitaire,2014.0,2
38600,Faerie Solitaire,2015.0,1
386070,Planetary Annihilation: TITANS,2015.0,3
386360,SMITE®,2015.0,27
386510,Pyramid Raid,2015.0,0
386880,Rake,2015.0,3
38700,Toki Tori,2014.0,2
38700,Toki Tori,2015.0,1
38720,RUSH,2013.0,2
38720,RUSH,2015.0,1
387240,Steel Rain,2015.0,1
38740,EDGE,2013.0,2
38740,EDGE,2014.0,1
387440,SMITE® - Ultimate God Pack,2015.0,1
387860,the static speaks my name,2015.0,9
387970,Clown House (Palyaço Evi),2015.0,0
388080,Borderless Gaming,2015.0,2
388090,Five Nights at Freddy's 4,2015.0,12
388490,One Way To Die: Steam Edition,2015.0,0
389570,Mitos.is: The Game,2015.0,8
3900,Sid Meier's Civilization® IV,2013.0,2
3900,Sid Meier's Civilization® IV,2014.0,1
3900,Sid Meier's Civilization® IV,2015.0,1
390390,Rocksmith® 2014 – The Black Keys - “Lonely Boy”,2015.0,1
390520,PewDiePie: Legend of the Brofist,2015.0,1
390670,Steel Ocean,2015.0,3
3910,Sid Meier's Civilization® III Complete,2010.0,1
3910,Sid Meier's Civilization® III Complete,2013.0,1
3910,Sid Meier's Civilization® III Complete,2014.0,2
391070,Stellar 2D,2015.0,0
39120,RIFT,2011.0,3
39120,RIFT,2013.0,11
39120,RIFT,2014.0,10
39120,RIFT,2015.0,3
391260,Labyronia RPG,2015.0,1
391270,Fingerbones,2015.0,2
39140,FINAL FANTASY VII,2013.0,6
39140,FINAL FANTASY VII,2014.0,8
39140,FINAL FANTASY VII,2015.0,6
391460,WARMODE,2015.0,8
39150,FINAL FANTASY VIII,2013.0,3
39150,FINAL FANTASY VIII,2014.0,4
39150,FINAL FANTASY VIII,2015.0,2
391540,Undertale,2015.0,97
391570,UNDERTALE Soundtrack,2015.0,2
39160,Dungeon Siege III,2012.0,1
39160,Dungeon Siege III,2013.0,1
391680,Rocket League® - Supersonic Fury DLC Pack,2015.0,1
391720,Layers of Fear,2015.0,4
39190,Dungeon Siege,2014.0,0
39190,Dungeon Siege,2015.0,1
3920,Sid Meier's Pirates!,2014.0,1
3920,Sid Meier's Pirates!,2015.0,1
39200,Dungeon Siege II,2015.0,0
39210,FINAL FANTASY XIV Online,2014.0,2
39210,FINAL FANTASY XIV Online,2015.0,4
392450,Silver Creek Falls: Chapter 1,2015.0,2
393010,Don't Starve: Shipwrecked,2015.0,4
393380,Squad,2015.0,6
393410,World of Soccer online,2015.0,4
393420,Hurtworld,2015.0,11
393970,Burning Man: Beyond Black Rock,2015.0,1
394510,HELLDIVERS™,2015.0,2
395520,Missing Translation,2015.0,3
395910,Get Rich or Die Gaming,2015.0,1
396650,ACE Academy,2015.0,1
39670,Chaser,2014.0,1
39670,Chaser,2015.0,1
39680,The Guild II Renaissance,2015.0,0
39690,ArcaniA,2010.0,1
397040,Sphere III: Enchanted World,2015.0,1
397340,SimplePlanes,2015.0,3
397430,Zoombinis,2015.0,3
397500,Labyronia RPG 2,2015.0,1
397550,Deus Ex: Revision,2015.0,1
397680,FIREFIGHT RELOADED,2015.0,0
39800,Nation Red,2012.0,1
39800,Nation Red,2013.0,2
39800,Nation Red,2014.0,2
39800,Nation Red,2015.0,1
398100,Highschool Romance,2015.0,2
398710,Timberman,2015.0,3
398840,War of Beach,2015.0,1
399430,Tinboy,2015.0,0
399520,Comedy Quest,2015.0,1
399670,Game Corp DX,2015.0,0
399730,Rocket League® - Revenge of the Battle-Cars DLC Pack,2015.0,1
399790,Destiny Warriors RPG,2015.0,2
399834,Awesomenauts - Rockstar Announcer,2015.0,0
40,Deathmatch Classic,2014.0,1
400,Portal,2010.0,2
400,Portal,2011.0,11
400,Portal,2012.0,8
400,Portal,2013.0,17
400,Portal,2014.0,33
400,Portal,2015.0,13
4000,Garry's Mod,2010.0,3
4000,Garry's Mod,2011.0,19
4000,Garry's Mod,2012.0,34
4000,Garry's Mod,2013.0,319
4000,Garry's Mod,2014.0,693
4000,Garry's Mod,2015.0,330
400110,Else Heart.Break(),2015.0,1
400240,The Deer,2015.0,1
400250,Heaven Island - VR MMO,2015.0,0
400842,Block N Load - 560 Platinum Bar Pack,2015.0,1
40100,Supreme Commander 2,2010.0,0
40100,Supreme Commander 2,2011.0,1
40100,Supreme Commander 2,2012.0,1
40100,Supreme Commander 2,2013.0,1
40100,Supreme Commander 2,2014.0,5
40100,Supreme Commander 2,2015.0,4
401190,Dinosaur Hunt,2015.0,4
401650,PAYDAY 2: Gage Chivalry Pack,2015.0,0
401810,Poi,2015.0,1
401920,The Binding of Isaac: Afterbirth,2015.0,17
402020,The Park,2015.0,0
402840,Crusaders of the Lost Idols,2015.0,2
402890,Nyctophilia,2015.0,0
403190,Planetbase,2015.0,1
40330,Secret Files: Tunguska,2015.0,1
403570,Stigmat,2015.0,0
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,2015.0,1
403740,GabeN: The Final Decision,2015.0,1
40380,nail'd,2014.0,0
40390,Risen 2: Dark Waters,2012.0,1
40390,Risen 2: Dark Waters,2014.0,1
40390,Risen 2: Dark Waters,2015.0,0
403900,Clergy Splode,2015.0,0
40400,AI War: Fleet Command,2014.0,2
40400,AI War: Fleet Command,2015.0,1
404080,Murder,2015.0,0
404410,Endless Sky,2015.0,4
404480,SC2VN - The eSports Visual Novel,2015.0,5
405010,Bitardia,2015.0,1
405170,Rocket League® - Back to the Future™ Car Pack,2015.0,5
405820,Turok,2015.0,1
406080,Ant War: Domination,2015.0,0
40700,Machinarium,2010.0,1
40700,Machinarium,2013.0,2
40700,Machinarium,2014.0,1
40700,Machinarium,2015.0,2
407510,Devilian,2015.0,2
407600,Raiden Legacy - Steam Edition,2015.0,1
40800,Super Meat Boy,2010.0,1
40800,Super Meat Boy,2011.0,4
40800,Super Meat Boy,2012.0,3
40800,Super Meat Boy,2013.0,9
40800,Super Meat Boy,2014.0,18
40800,Super Meat Boy,2015.0,16
408740,Pro Gamer Manager,2015.0,0
408990,Timber and Stone,2015.0,1
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",2015.0,12
40930,The Misadventures of P.B. Winterbottom,2012.0,2
409450,The Fall of the Dungeon Guardians - Enhanced Edition,2015.0,1
40950,Stronghold HD,2014.0,1
409510,Genesis Online,2015.0,1
409590,KINGDOMS,2015.0,0
409670,Pink Hour,2015.0,3
40970,Stronghold Crusader HD,2014.0,3
40970,Stronghold Crusader HD,2015.0,1
41000,Serious Sam HD: The First Encounter,2013.0,1
41000,Serious Sam HD: The First Encounter,2014.0,3
410210,Ampersand,2015.0,1
410340,Liftoff,2015.0,3
41050,Serious Sam Classic: The First Encounter,2014.0,1
41060,Serious Sam Classic: The Second Encounter,2013.0,1
410680,Angels That Kill Demo,2015.0,1
41100,Hammerfight,2014.0,2
411560,Reveal The Deep,2015.0,1
411570,Zombie Exodus,2015.0,1
412140,Electric Highways,2015.0,2
412400,GASP,2015.0,1
412470,Metal War Online: Retribution,2015.0,1
41300,Altitude,2011.0,3
41300,Altitude,2014.0,2
41300,Altitude,2015.0,1
413850,CS:GO Player Profiles,2015.0,9
41500,Torchlight,2011.0,0
41500,Torchlight,2012.0,2
41500,Torchlight,2013.0,4
41500,Torchlight,2014.0,1
415030,One More Dungeon,2015.0,1
415420,Nyan Cat: Lost In Space,2015.0,5
41600,Earthworm Jim 3D,2011.0,1
416130,Written in the Sky,2015.0,1
416640,Diabolical,2015.0,2
416670,Gunslingers,2015.0,0
41700,S.T.A.L.K.E.R.: Call of Pripyat,2012.0,1
41700,S.T.A.L.K.E.R.: Call of Pripyat,2013.0,1
41700,S.T.A.L.K.E.R.: Call of Pripyat,2014.0,2
41700,S.T.A.L.K.E.R.: Call of Pripyat,2015.0,3
41740,Cargo! The Quest for Gravity,2013.0,1
41740,Cargo! The Quest for Gravity,2014.0,1
417860,Emily is Away,2015.0,111
417990,Major\Minor,2015.0,1
41800,Gratuitous Space Battles,2011.0,1
41800,Gratuitous Space Battles,2012.0,1
41800,Gratuitous Space Battles,2013.0,1
41800,Gratuitous Space Battles,2015.0,2
418070,Turbo Pug,2015.0,8
418300,Wick,2015.0,1
418340,RWBY: Grimm Eclipse,2015.0,12
418910,Idle Civilization,2015.0,1
419070,Warhammer: End Times - Vermintide Sigmar's Blessing,2015.0,2
420,Half-Life 2: Episode Two,2011.0,3
420,Half-Life 2: Episode Two,2013.0,1
420,Half-Life 2: Episode Two,2014.0,7
420,Half-Life 2: Episode Two,2015.0,6
42000,Trino,2015.0,0
42120,Lead and Gold: Gangs of the Wild West,2015.0,0
42140,Hamilton's Great Adventure,2013.0,1
421630,A Study in Steampunk: Choice by Gaslight,2015.0,1
42170,Krater,2013.0,1
421770,Pool Nation FX - Unlock Online,2015.0,0
421890,Avaris 2: The Return of the Empress,2015.0,0
422400,PAYDAY 2: The Point Break Heists,2015.0,1
423120,Community College Hero: Trial by Fire,2015.0,1
423880,Carpe Diem,2015.0,12
42700,Call of Duty®: Black Ops,2011.0,3
42700,Call of Duty®: Black Ops,2012.0,2
42700,Call of Duty®: Black Ops,2013.0,2
42700,Call of Duty®: Black Ops,2014.0,13
42700,Call of Duty®: Black Ops,2015.0,8
42719,Call of Duty®: Black Ops - Rezurrection Content Pack,2014.0,1
42719,Call of Duty®: Black Ops - Rezurrection Content Pack,2015.0,1
428880,The Quest,2015.0,1
42890,Sword of the Stars: Complete Collection,2014.0,1
42910,Magicka,2011.0,6
42910,Magicka,2012.0,1
42910,Magicka,2013.0,15
42910,Magicka,2014.0,34
42910,Magicka,2015.0,11
42920,The Kings' Crusade,2012.0,0
42920,The Kings' Crusade,2014.0,0
42960,Victoria II,2011.0,1
42960,Victoria II,2014.0,4
42960,Victoria II,2015.0,2
42990,Sword of the Stars II: Enhanced Edition,2014.0,0
43000,Front Mission Evolved,2012.0,1
43500,M.U.D. TV,2014.0,0
440,Team Fortress 2,2010.0,8
440,Team Fortress 2,2011.0,72
440,Team Fortress 2,2012.0,243
440,Team Fortress 2,2013.0,756
440,Team Fortress 2,2014.0,1435
440,Team Fortress 2,2015.0,603
44200,Galcon Fusion,2015.0,0
44340,Operation Flashpoint: Red River,2014.0,0
44350,GRID 2,2013.0,5
44350,GRID 2,2014.0,10
44350,GRID 2,2015.0,3
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2011.0,1
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2012.0,1
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2014.0,2
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2015.0,1
45000,Sol Survivor,2010.0,1
45000,Sol Survivor,2014.0,1
45100,Secret of the Magic Crystals,2012.0,0
45100,Secret of the Magic Crystals,2013.0,3
45100,Secret of the Magic Crystals,2014.0,4
45100,Secret of the Magic Crystals,2015.0,0
45300,Wings of Prey,2011.0,1
45300,Wings of Prey,2014.0,1
45400,Fortix,2013.0,1
45400,Fortix,2014.0,0
4560,Company of Heroes - Legacy Edition,2011.0,3
4560,Company of Heroes - Legacy Edition,2012.0,2
4560,Company of Heroes - Legacy Edition,2013.0,5
4560,Company of Heroes - Legacy Edition,2014.0,7
4560,Company of Heroes - Legacy Edition,2015.0,4
4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2013.0,3
4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2014.0,3
4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2015.0,3
45700,Devil May Cry 4,2013.0,0
45700,Devil May Cry 4,2014.0,3
45700,Devil May Cry 4,2015.0,2
45710,Dark Void™,2011.0,0
45730,Dark Void™ Zero,2014.0,0
45740,Dead Rising® 2,2013.0,1
45740,Dead Rising® 2,2014.0,2
45740,Dead Rising® 2,2015.0,1
45750,Lost Planet® 2,2014.0,1
45760,Ultra Street Fighter® IV,2013.0,2
45760,Ultra Street Fighter® IV,2014.0,10
45760,Ultra Street Fighter® IV,2015.0,4
45770,Dead Rising 2: Off the Record,2014.0,1
45770,Dead Rising 2: Off the Record,2015.0,0
45797,Super Street Fighter IV: Arcade Edition - Arcade Challengers Pack,2015.0,1
4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",2012.0,1
4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",2014.0,7
4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",2015.0,4
46260,Star Wolves 3: Civil War,2015.0,1
46350,Real Warfare 1242,2015.0,0
46440,Future Wars,2014.0,1
46540,Trapped Dead,2014.0,0
46770,Making History II: The War of the World,2015.0,1
4700,Medieval II: Total War™,2011.0,1
4700,Medieval II: Total War™,2013.0,3
4700,Medieval II: Total War™,2014.0,5
4700,Medieval II: Total War™,2015.0,7
47400,Stronghold 3 Gold,2013.0,0
47400,Stronghold 3 Gold,2014.0,0
47400,Stronghold 3 Gold,2015.0,2
47410,Stronghold Kingdoms,2013.0,4
47410,Stronghold Kingdoms,2014.0,5
47410,Stronghold Kingdoms,2015.0,3
4760,Rome: Total War™ - Collection,2011.0,1
4760,Rome: Total War™ - Collection,2012.0,1
4760,Rome: Total War™ - Collection,2013.0,4
4760,Rome: Total War™ - Collection,2014.0,3
4760,Rome: Total War™ - Collection,2015.0,6
47700,Command &amp; Conquer 4: Tiberian Twilight,2011.0,1
47700,Command &amp; Conquer 4: Tiberian Twilight,2014.0,0
47780,Dead Space™ 2,2013.0,1
47780,Dead Space™ 2,2014.0,0
47780,Dead Space™ 2,2015.0,0
47790,Medal of Honor™,2013.0,4
47790,Medal of Honor™,2014.0,3
47790,Medal of Honor™,2015.0,1
4780,Medieval II: Total War™ Kingdoms,2013.0,0
4780,Medieval II: Total War™ Kingdoms,2014.0,1
47810,Dragon Age: Origins - Ultimate Edition,2013.0,2
47810,Dragon Age: Origins - Ultimate Edition,2014.0,8
47810,Dragon Age: Origins - Ultimate Edition,2015.0,1
47870,Need For Speed: Hot Pursuit,2012.0,1
47870,Need For Speed: Hot Pursuit,2013.0,1
47870,Need For Speed: Hot Pursuit,2014.0,4
47870,Need For Speed: Hot Pursuit,2015.0,2
47890,The Sims™ 3,2013.0,3
47890,The Sims™ 3,2014.0,8
47890,The Sims™ 3,2015.0,0
47920,Shift 2 Unleashed,2014.0,1
47920,Shift 2 Unleashed,2015.0,0
48000,LIMBO,2012.0,1
48000,LIMBO,2013.0,12
48000,LIMBO,2014.0,7
48000,LIMBO,2015.0,3
48110,Silent Hunter 5®: Battle of the Atlantic,2014.0,1
48190,Assassin’s Creed® Brotherhood,2011.0,1
48190,Assassin’s Creed® Brotherhood,2014.0,6
48190,Assassin’s Creed® Brotherhood,2015.0,0
48220,Might &amp; Magic: Heroes VI,2012.0,1
48220,Might &amp; Magic: Heroes VI,2014.0,0
48220,Might &amp; Magic: Heroes VI,2015.0,0
4850,Cossacks: Back to War,2013.0,1
48700,Mount &amp; Blade: Warband,2010.0,1
48700,Mount &amp; Blade: Warband,2011.0,2
48700,Mount &amp; Blade: Warband,2012.0,8
48700,Mount &amp; Blade: Warband,2013.0,25
48700,Mount &amp; Blade: Warband,2014.0,76
48700,Mount &amp; Blade: Warband,2015.0,45
48705,Mount &amp; Blade: Warband - Napoleonic Wars,2014.0,1
48705,Mount &amp; Blade: Warband - Napoleonic Wars,2015.0,2
48720,Mount &amp; Blade: With Fire &amp; Sword,2011.0,1
48720,Mount &amp; Blade: With Fire &amp; Sword,2012.0,1
48720,Mount &amp; Blade: With Fire &amp; Sword,2013.0,3
48720,Mount &amp; Blade: With Fire &amp; Sword,2014.0,3
48720,Mount &amp; Blade: With Fire &amp; Sword,2015.0,1
48800,Ship Simulator Extremes,2014.0,1
48800,Ship Simulator Extremes,2015.0,1
48950,Greed Corp,2011.0,0
4920,Natural Selection 2,2012.0,1
4920,Natural Selection 2,2013.0,13
4920,Natural Selection 2,2014.0,22
4920,Natural Selection 2,2015.0,3
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,2014.0,2
49520,Borderlands 2,2012.0,17
49520,Borderlands 2,2013.0,81
49520,Borderlands 2,2014.0,277
49520,Borderlands 2,2015.0,84
49600,Beat Hazard,2011.0,3
49600,Beat Hazard,2012.0,1
49600,Beat Hazard,2013.0,3
49600,Beat Hazard,2014.0,6
49600,Beat Hazard,2015.0,4
49800,Flight of the Icarus,2014.0,0
49800,Flight of the Icarus,2015.0,0
50,Half-Life: Opposing Force,2013.0,1
50,Half-Life: Opposing Force,2014.0,1
50,Half-Life: Opposing Force,2015.0,1
500,Left 4 Dead,2011.0,1
500,Left 4 Dead,2012.0,5
500,Left 4 Dead,2013.0,8
500,Left 4 Dead,2014.0,9
500,Left 4 Dead,2015.0,2
50130,Mafia II,2011.0,2
50130,Mafia II,2012.0,1
50130,Mafia II,2013.0,8
50130,Mafia II,2014.0,13
50130,Mafia II,2015.0,11
50300,Spec Ops: The Line,2012.0,2
50300,Spec Ops: The Line,2013.0,15
50300,Spec Ops: The Line,2014.0,19
50300,Spec Ops: The Line,2015.0,26
50510,Burn Zombie Burn!,2011.0,1
50620,Darksiders™,2012.0,1
50620,Darksiders™,2013.0,2
50620,Darksiders™,2014.0,1
50620,Darksiders™,2015.0,2
51100,Tactical Intervention,2013.0,19
51100,Tactical Intervention,2014.0,32
51100,Tactical Intervention,2015.0,21
550,Left 4 Dead 2,2010.0,1
550,Left 4 Dead 2,2011.0,8
550,Left 4 Dead 2,2012.0,30
550,Left 4 Dead 2,2013.0,220
550,Left 4 Dead 2,2014.0,257
550,Left 4 Dead 2,2015.0,95
55040,Atom Zombie Smasher,2011.0,2
55040,Atom Zombie Smasher,2012.0,1
55100,Homefront,2013.0,0
55100,Homefront,2014.0,3
55100,Homefront,2015.0,2
55110,Red Faction®: Armageddon™,2012.0,1
55110,Red Faction®: Armageddon™,2014.0,3
55140,MX vs. ATV Reflex,2012.0,1
55140,MX vs. ATV Reflex,2013.0,3
55140,MX vs. ATV Reflex,2014.0,3
55140,MX vs. ATV Reflex,2015.0,1
55150,"Warhammer 40,000: Space Marine",2011.0,2
55150,"Warhammer 40,000: Space Marine",2012.0,1
55150,"Warhammer 40,000: Space Marine",2013.0,1
55150,"Warhammer 40,000: Space Marine",2014.0,1
55150,"Warhammer 40,000: Space Marine",2015.0,2
55230,Saints Row: The Third,2011.0,1
55230,Saints Row: The Third,2012.0,6
55230,Saints Row: The Third,2013.0,40
55230,Saints Row: The Third,2014.0,53
55230,Saints Row: The Third,2015.0,31
55345,"Warhammer 40,000: Space Marine - Power Sword",2015.0,0
55370,Saints Row: The Third Initiation Station,2011.0,1
55370,Saints Row: The Third Initiation Station,2012.0,1
55370,Saints Row: The Third Initiation Station,2014.0,1
55381,Saints Row: The Third - Gangstas in Space,2015.0,1
